split,original_image_path,top_view_path,image_name,label_path,true_count,top_view_success,used_fallback,message
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/51_png.rf.6cd3806d5bbf3bb4c08aa71f88200357.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/51_png.rf.6cd3806d5bbf3bb4c08aa71f88200357.jpg,51_png.rf.6cd3806d5bbf3bb4c08aa71f88200357.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/51_png.rf.6cd3806d5bbf3bb4c08aa71f88200357.txt,5,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/53_png.rf.855b0f59076e870a81b9fa99f43590a7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/53_png.rf.855b0f59076e870a81b9fa99f43590a7.jpg,53_png.rf.855b0f59076e870a81b9fa99f43590a7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/53_png.rf.855b0f59076e870a81b9fa99f43590a7.txt,12,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/54_png.rf.18d8023ac7bcdc316c9be6efbd0070ef.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/54_png.rf.18d8023ac7bcdc316c9be6efbd0070ef.jpg,54_png.rf.18d8023ac7bcdc316c9be6efbd0070ef.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/54_png.rf.18d8023ac7bcdc316c9be6efbd0070ef.txt,11,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/55_png.rf.68431d245b349b193d16154de0905524.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/55_png.rf.68431d245b349b193d16154de0905524.jpg,55_png.rf.68431d245b349b193d16154de0905524.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/55_png.rf.68431d245b349b193d16154de0905524.txt,11,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/56_png.rf.d816086571a6166985bd89660706de3c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/56_png.rf.d816086571a6166985bd89660706de3c.jpg,56_png.rf.d816086571a6166985bd89660706de3c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/56_png.rf.d816086571a6166985bd89660706de3c.txt,11,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/59_png.rf.4a6785ea55d34bd60949327634ab613d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/59_png.rf.4a6785ea55d34bd60949327634ab613d.jpg,59_png.rf.4a6785ea55d34bd60949327634ab613d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/59_png.rf.4a6785ea55d34bd60949327634ab613d.txt,13,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/5_png.rf.83aee7ccd4569a48f90641b7606818c5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/5_png.rf.83aee7ccd4569a48f90641b7606818c5.jpg,5_png.rf.83aee7ccd4569a48f90641b7606818c5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/5_png.rf.83aee7ccd4569a48f90641b7606818c5.txt,10,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/5a_png.rf.bae1d48b3d2d96a990799b836ecebcbb.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/5a_png.rf.bae1d48b3d2d96a990799b836ecebcbb.jpg,5a_png.rf.bae1d48b3d2d96a990799b836ecebcbb.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/5a_png.rf.bae1d48b3d2d96a990799b836ecebcbb.txt,15,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/5t_png.rf.8e895b792f2cfabbbbaf6eb62c6e2622.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/5t_png.rf.8e895b792f2cfabbbbaf6eb62c6e2622.jpg,5t_png.rf.8e895b792f2cfabbbbaf6eb62c6e2622.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/5t_png.rf.8e895b792f2cfabbbbaf6eb62c6e2622.txt,15,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/62_png.rf.bf43de5f5dde5fa31781dc0f01c58883.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/62_png.rf.bf43de5f5dde5fa31781dc0f01c58883.jpg,62_png.rf.bf43de5f5dde5fa31781dc0f01c58883.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/62_png.rf.bf43de5f5dde5fa31781dc0f01c58883.txt,15,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/63_png.rf.f5b4c1c38fa5fd80098db299a9f5f331.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/63_png.rf.f5b4c1c38fa5fd80098db299a9f5f331.jpg,63_png.rf.f5b4c1c38fa5fd80098db299a9f5f331.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/63_png.rf.f5b4c1c38fa5fd80098db299a9f5f331.txt,8,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/64_png.rf.8322253b1a0f6abfcf98c466097d8b17.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/64_png.rf.8322253b1a0f6abfcf98c466097d8b17.jpg,64_png.rf.8322253b1a0f6abfcf98c466097d8b17.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/64_png.rf.8322253b1a0f6abfcf98c466097d8b17.txt,9,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/65_png.rf.a963145e1b7dbd2a2dfc63cdecb0cbf2.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/65_png.rf.a963145e1b7dbd2a2dfc63cdecb0cbf2.jpg,65_png.rf.a963145e1b7dbd2a2dfc63cdecb0cbf2.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/65_png.rf.a963145e1b7dbd2a2dfc63cdecb0cbf2.txt,12,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/66_png.rf.4cae8e3276f22572dc03614ba2654a27.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/66_png.rf.4cae8e3276f22572dc03614ba2654a27.jpg,66_png.rf.4cae8e3276f22572dc03614ba2654a27.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/66_png.rf.4cae8e3276f22572dc03614ba2654a27.txt,6,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/67_png.rf.1f3b76172afb30906fa89dde6248e1c9.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/67_png.rf.1f3b76172afb30906fa89dde6248e1c9.jpg,67_png.rf.1f3b76172afb30906fa89dde6248e1c9.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/67_png.rf.1f3b76172afb30906fa89dde6248e1c9.txt,15,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/68_png.rf.2abffb51d52abb9355fb9037922c7535.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/68_png.rf.2abffb51d52abb9355fb9037922c7535.jpg,68_png.rf.2abffb51d52abb9355fb9037922c7535.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/68_png.rf.2abffb51d52abb9355fb9037922c7535.txt,11,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/69_png.rf.1edee7e4c9a2c82d508c7805de8bb35c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/69_png.rf.1edee7e4c9a2c82d508c7805de8bb35c.jpg,69_png.rf.1edee7e4c9a2c82d508c7805de8bb35c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/69_png.rf.1edee7e4c9a2c82d508c7805de8bb35c.txt,6,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/6_png.rf.58e75c08e57045157699ab7736195989.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/6_png.rf.58e75c08e57045157699ab7736195989.jpg,6_png.rf.58e75c08e57045157699ab7736195989.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/6_png.rf.58e75c08e57045157699ab7736195989.txt,5,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/6f_png.rf.4dcfc0c556af56e418f2226f40765059.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/6f_png.rf.4dcfc0c556af56e418f2226f40765059.jpg,6f_png.rf.4dcfc0c556af56e418f2226f40765059.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/6f_png.rf.4dcfc0c556af56e418f2226f40765059.txt,14,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/71_png.rf.d0fcba57880d4305e4d6881d171c6ad3.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/71_png.rf.d0fcba57880d4305e4d6881d171c6ad3.jpg,71_png.rf.d0fcba57880d4305e4d6881d171c6ad3.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/71_png.rf.d0fcba57880d4305e4d6881d171c6ad3.txt,12,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/72_png.rf.d71504fccb884a26e91b51ad8efcd509.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/72_png.rf.d71504fccb884a26e91b51ad8efcd509.jpg,72_png.rf.d71504fccb884a26e91b51ad8efcd509.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/72_png.rf.d71504fccb884a26e91b51ad8efcd509.txt,14,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/73_png.rf.16191fc07ebda5e8a83294c9c4fbd4bb.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/73_png.rf.16191fc07ebda5e8a83294c9c4fbd4bb.jpg,73_png.rf.16191fc07ebda5e8a83294c9c4fbd4bb.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/73_png.rf.16191fc07ebda5e8a83294c9c4fbd4bb.txt,8,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/75_png.rf.fec3448d8e1f00fd7d681730877c8e37.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/75_png.rf.fec3448d8e1f00fd7d681730877c8e37.jpg,75_png.rf.fec3448d8e1f00fd7d681730877c8e37.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/75_png.rf.fec3448d8e1f00fd7d681730877c8e37.txt,7,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/76_png.rf.c2154cf087f65699b7b490adbae0b965.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/76_png.rf.c2154cf087f65699b7b490adbae0b965.jpg,76_png.rf.c2154cf087f65699b7b490adbae0b965.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/76_png.rf.c2154cf087f65699b7b490adbae0b965.txt,9,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/77_png.rf.255db85931c9fbf597fd7c63e341d1dc.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/77_png.rf.255db85931c9fbf597fd7c63e341d1dc.jpg,77_png.rf.255db85931c9fbf597fd7c63e341d1dc.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/77_png.rf.255db85931c9fbf597fd7c63e341d1dc.txt,13,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/78_png.rf.e4113b07a8da6a1795e7bb7519fab19a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/78_png.rf.e4113b07a8da6a1795e7bb7519fab19a.jpg,78_png.rf.e4113b07a8da6a1795e7bb7519fab19a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/78_png.rf.e4113b07a8da6a1795e7bb7519fab19a.txt,11,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/79_png.rf.2789d3bf1e3be008d14e55f240bd3bc4.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/79_png.rf.2789d3bf1e3be008d14e55f240bd3bc4.jpg,79_png.rf.2789d3bf1e3be008d14e55f240bd3bc4.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/79_png.rf.2789d3bf1e3be008d14e55f240bd3bc4.txt,11,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/7_png.rf.3ff9087c873d2ff25e8d5c120bb417e8.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/7_png.rf.3ff9087c873d2ff25e8d5c120bb417e8.jpg,7_png.rf.3ff9087c873d2ff25e8d5c120bb417e8.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/7_png.rf.3ff9087c873d2ff25e8d5c120bb417e8.txt,5,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/7a_png.rf.7cf9f36a358969bd16be866d1570a303.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/7a_png.rf.7cf9f36a358969bd16be866d1570a303.jpg,7a_png.rf.7cf9f36a358969bd16be866d1570a303.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/7a_png.rf.7cf9f36a358969bd16be866d1570a303.txt,14,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/7f_png.rf.4c4c0c1f3dbe608fab29a732857d2927.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/7f_png.rf.4c4c0c1f3dbe608fab29a732857d2927.jpg,7f_png.rf.4c4c0c1f3dbe608fab29a732857d2927.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/7f_png.rf.4c4c0c1f3dbe608fab29a732857d2927.txt,14,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/7t_png.rf.d593f52ab7cb17881fddcaf5de468819.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/7t_png.rf.d593f52ab7cb17881fddcaf5de468819.jpg,7t_png.rf.d593f52ab7cb17881fddcaf5de468819.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/7t_png.rf.d593f52ab7cb17881fddcaf5de468819.txt,14,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/80_png.rf.6c9e5b41ab30f9b3891c82322220421c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/80_png.rf.6c9e5b41ab30f9b3891c82322220421c.jpg,80_png.rf.6c9e5b41ab30f9b3891c82322220421c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/80_png.rf.6c9e5b41ab30f9b3891c82322220421c.txt,13,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/81_png.rf.7783c33301fcb8871d6013ca6a4eb879.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/81_png.rf.7783c33301fcb8871d6013ca6a4eb879.jpg,81_png.rf.7783c33301fcb8871d6013ca6a4eb879.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/81_png.rf.7783c33301fcb8871d6013ca6a4eb879.txt,9,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/82_png.rf.d084be48b241d855d5a48b16f9595b2a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/82_png.rf.d084be48b241d855d5a48b16f9595b2a.jpg,82_png.rf.d084be48b241d855d5a48b16f9595b2a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/82_png.rf.d084be48b241d855d5a48b16f9595b2a.txt,16,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/83_png.rf.660e765884a44b4f58b54170810c4888.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/83_png.rf.660e765884a44b4f58b54170810c4888.jpg,83_png.rf.660e765884a44b4f58b54170810c4888.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/83_png.rf.660e765884a44b4f58b54170810c4888.txt,16,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/84_png.rf.ce54014b2da8c78d7c8d54001ffdf576.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/84_png.rf.ce54014b2da8c78d7c8d54001ffdf576.jpg,84_png.rf.ce54014b2da8c78d7c8d54001ffdf576.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/84_png.rf.ce54014b2da8c78d7c8d54001ffdf576.txt,13,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/86_png.rf.ed680afb145347de62fa9e5dd2b90bbe.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/86_png.rf.ed680afb145347de62fa9e5dd2b90bbe.jpg,86_png.rf.ed680afb145347de62fa9e5dd2b90bbe.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/86_png.rf.ed680afb145347de62fa9e5dd2b90bbe.txt,16,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/88_png.rf.b58437827b6f9fab3cebf868795b9e21.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/88_png.rf.b58437827b6f9fab3cebf868795b9e21.jpg,88_png.rf.b58437827b6f9fab3cebf868795b9e21.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/88_png.rf.b58437827b6f9fab3cebf868795b9e21.txt,10,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/8_png.rf.00b44beea89152bdea072ac458c5ec85.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/8_png.rf.00b44beea89152bdea072ac458c5ec85.jpg,8_png.rf.00b44beea89152bdea072ac458c5ec85.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/8_png.rf.00b44beea89152bdea072ac458c5ec85.txt,3,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/8a_png.rf.d4bd36f20fb980c22c7f33948a375e2a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/8a_png.rf.d4bd36f20fb980c22c7f33948a375e2a.jpg,8a_png.rf.d4bd36f20fb980c22c7f33948a375e2a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/8a_png.rf.d4bd36f20fb980c22c7f33948a375e2a.txt,16,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/90_png.rf.cc19908ab37dc78235324d2e16614622.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/90_png.rf.cc19908ab37dc78235324d2e16614622.jpg,90_png.rf.cc19908ab37dc78235324d2e16614622.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/90_png.rf.cc19908ab37dc78235324d2e16614622.txt,9,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/91_png.rf.d78bae1b26a617eb6363e4345800eb54.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/91_png.rf.d78bae1b26a617eb6363e4345800eb54.jpg,91_png.rf.d78bae1b26a617eb6363e4345800eb54.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/91_png.rf.d78bae1b26a617eb6363e4345800eb54.txt,15,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/92_png.rf.5436107fa80a186911267011f1bad05e.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/92_png.rf.5436107fa80a186911267011f1bad05e.jpg,92_png.rf.5436107fa80a186911267011f1bad05e.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/92_png.rf.5436107fa80a186911267011f1bad05e.txt,5,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/94_png.rf.914de818a4ff0d086b7cb41abc8b95fd.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/94_png.rf.914de818a4ff0d086b7cb41abc8b95fd.jpg,94_png.rf.914de818a4ff0d086b7cb41abc8b95fd.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/94_png.rf.914de818a4ff0d086b7cb41abc8b95fd.txt,9,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/95_png.rf.03182e61750c77320a1463bb756ed0cf.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/95_png.rf.03182e61750c77320a1463bb756ed0cf.jpg,95_png.rf.03182e61750c77320a1463bb756ed0cf.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/95_png.rf.03182e61750c77320a1463bb756ed0cf.txt,14,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/96_png.rf.99112aad2385b754f6a041d89282c4f9.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/96_png.rf.99112aad2385b754f6a041d89282c4f9.jpg,96_png.rf.99112aad2385b754f6a041d89282c4f9.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/96_png.rf.99112aad2385b754f6a041d89282c4f9.txt,6,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/97_png.rf.b1d56d5cdf3128d08eab5b4d6d269c17.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/97_png.rf.b1d56d5cdf3128d08eab5b4d6d269c17.jpg,97_png.rf.b1d56d5cdf3128d08eab5b4d6d269c17.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/97_png.rf.b1d56d5cdf3128d08eab5b4d6d269c17.txt,5,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/98_png.rf.68df6216acc2ca690c16e3f15e3969ac.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/98_png.rf.68df6216acc2ca690c16e3f15e3969ac.jpg,98_png.rf.68df6216acc2ca690c16e3f15e3969ac.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/98_png.rf.68df6216acc2ca690c16e3f15e3969ac.txt,5,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/9a_png.rf.320750a7ef629a2e6980cea9f008f5c0.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/9a_png.rf.320750a7ef629a2e6980cea9f008f5c0.jpg,9a_png.rf.320750a7ef629a2e6980cea9f008f5c0.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/9a_png.rf.320750a7ef629a2e6980cea9f008f5c0.txt,13,True,False,
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/9t_png.rf.9fed287c2c696d2899ea436ef7e3d20d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/9t_png.rf.9fed287c2c696d2899ea436ef7e3d20d.jpg,9t_png.rf.9fed287c2c696d2899ea436ef7e3d20d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/9t_png.rf.9fed287c2c696d2899ea436ef7e3d20d.txt,13,True,False,
